,HomePlanet,CryoSleep,Destination,Age,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Solo,TotalSpent,NoSpendings,Cabin_deck,Cabin_side,Cabin_region1,Cabin_region2,Cabin_region3,Cabin_region4,Cabin_region5,Cabin_region6,Cabin_region7,First_name,Last_name,FamilySize
3828,Mars,False,TRAPPIST-1e,46.0,949.0,0.0,128.0,3.0,41.0,True,1121.0,0,F,P,0,0,1,0,0,0,0,Stote,Vicke,2
5537,Mars,False,PSO J318.5-22,34.0,162.0,0.0,690.0,28.0,0.0,True,880.0,0,D,S,1,0,0,0,0,0,0,Igrish,Win,0
130,Earth,True,TRAPPIST-1e,24.0,0.0,0.0,0.0,0.0,0.0,False,0.0,1,G,P,1,0,0,0,0,0,0,Evaley,Mejiaddox,6
302,Earth,False,TRAPPIST-1e,44.0,695.0,1.0,16.0,0.0,0.0,True,712.0,0,F,P,1,0,0,0,0,0,0,Maura,Cookson,7
4220,Earth,True,TRAPPIST-1e,35.0,0.0,0.0,0.0,0.0,0.0,True,0.0,1,G,P,0,0,1,0,0,0,0,Rician,Loway,12
3885,Europa,True,TRAPPIST-1e,47.0,0.0,0.0,0.0,0.0,0.0,False,0.0,1,D,P,1,0,0,0,0,0,0,Avijava,Susent,6
1790,Earth,True,TRAPPIST-1e,42.0,0.0,0.0,0.0,0.0,0.0,True,0.0,1,G,P,0,1,0,0,0,0,0,Brina,Loway,12
6208,Earth,False,TRAPPIST-1e,30.0,0.0,123.0,0.0,1.0,784.0,False,908.0,0,G,S,0,0,0,1,0,0,0,Juanna,Gainney,12
5530,Earth,True,PSO J318.5-22,18.0,0.0,0.0,0.0,0.0,0.0,True,0.0,1,G,S,0,0,0,1,0,0,0,Gabrin,Navages,10
8426,Mars,False,55 Cancri e,32.0,2555.0,0.0,456.0,2.0,0.0,True,3013.0,0,D,S,1,0,0,0,0,0,0,Roswal,Raste,6
235,Earth,False,TRAPPIST-1e,30.0,335.0,695.0,541.0,0.0,0.0,True,1571.0,0,F,P,1,0,0,0,0,0,0,Leenny,Byerry,6
4816,Earth,False,55 Cancri e,24.0,0.0,0.0,0.0,704.0,0.0,True,704.0,0,F,S,0,0,0,1,0,0,0,Eulah,Currisones,7
2340,Europa,False,TRAPPIST-1e,59.0,0.0,5407.0,0.0,285.0,1135.0,True,6827.0,0,C,P,1,0,0,0,0,0,0,Arrai,Crantiale,3
4484,Earth,False,55 Cancri e,22.0,256.0,0.0,0.0,0.0,373.0,True,629.0,0,F,P,0,0,0,1,0,0,0,Coley,Shephendry,6
1108,Earth,True,TRAPPIST-1e,36.0,0.0,0.0,0.0,0.0,0.0,True,0.0,1,G,P,1,0,0,0,0,0,0,Janita,Lessonerry,0
1232,Europa,True,55 Cancri e,40.0,0.0,0.0,0.0,0.0,0.0,False,0.0,1,E,S,1,0,0,0,0,0,0,Diram,Plegred,7
4586,Europa,True,TRAPPIST-1e,28.0,0.0,0.0,0.0,0.0,0.0,True,0.0,1,C,S,1,0,0,0,0,0,0,Mark,Tairbatic,3
4792,Europa,True,TRAPPIST-1e,41.0,0.0,0.0,0.0,0.0,0.0,False,0.0,1,C,S,1,0,0,0,0,0,0,Diason,Whibid,2
7534,Europa,False,TRAPPIST-1e,54.0,0.0,793.0,0.0,87.0,1567.0,False,2447.0,0,C,P,1,0,0,0,0,0,0,Ionium,Ausivetpul,3
862,Mars,True,TRAPPIST-1e,41.0,0.0,0.0,0.0,0.0,0.0,False,0.0,1,F,P,1,0,0,0,0,0,0,Almone,Kraie,5
1361,Earth,False,TRAPPIST-1e,20.0,0.0,258.0,331.0,133.0,166.4797843665768,False,888.4797843665768,0,G,P,1,0,0,0,0,0,0,Dandy,Cartez,14
8482,Europa,False,TRAPPIST-1e,31.0,1062.0,1605.0,0.0,2718.0,1674.0,True,7059.0,0,C,S,0,1,0,0,0,0,0,Alurops,Clinarfork,5
4168,Europa,True,55 Cancri e,26.0,0.0,0.0,0.0,0.0,0.0,False,0.0,1,C,P,1,0,0,0,0,0,0,Zaurah,Clugete,11
4651,Mars,True,TRAPPIST-1e,42.0,0.0,0.0,0.0,0.0,0.0,True,0.0,1,F,S,0,0,0,1,0,0,0,Neysma,Rekle,4
7520,Europa,False,55 Cancri e,45.0,5.0,17901.0,0.0,79.0,281.0,False,18266.0,0,A,S,1,0,0,0,0,0,0,Hadalm,Oppont,3
1370,Earth,True,TRAPPIST-1e,16.0,0.0,0.0,0.0,0.0,0.0,True,0.0,1,G,P,1,0,0,0,0,0,0,Anda,Jimes,4
8009,Earth,False,TRAPPIST-1e,34.0,10.0,4.0,1.0,0.0,791.0,False,806.0,0,F,S,0,0,0,0,0,1,0,Marine,Harry,5
6676,Earth,False,PSO J318.5-22,36.0,56.0,173.7282741738066,81.0,0.0,468.0,True,778.7282741738065,0,F,P,0,0,0,0,1,0,0,Toddie,Benney,7
730,Earth,False,TRAPPIST-1e,54.0,0.0,0.0,0.0,0.0,0.0,False,0.0,1,G,S,1,0,0,0,0,0,0,Hughy,Mclardson,11
555,Mars,True,TRAPPIST-1e,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,1,F,S,1,0,0,0,0,0,0,Beeres,Erle,6
5831,Europa,True,TRAPPIST-1e,23.0,0.0,0.0,0.0,0.0,0.0,True,0.0,1,B,P,1,0,0,0,0,0,0,Unknown,Unknown,0
4234,Mars,False,TRAPPIST-1e,19.0,160.0,0.0,889.0,0.0,0.0,True,1049.0,0,E,S,1,0,0,0,0,0,0,Bees,Kashe,7
1774,Earth,False,TRAPPIST-1e,35.0,0.0,88.0,718.0,46.0,0.0,True,852.0,0,G,S,1,0,0,0,0,0,0,Wilmay,Pooley,4
3434,Mars,False,TRAPPIST-1e,20.0,1377.0,267.0,36.0,0.0,0.0,False,1680.0,0,F,P,0,0,1,0,0,0,0,Shersp,Coflé,4
1201,Earth,True,PSO J318.5-22,18.0,0.0,0.0,0.0,0.0,0.0,True,0.0,1,G,P,1,0,0,0,0,0,0,Dony,Handertiz,9
4766,Europa,False,TRAPPIST-1e,39.0,3926.0,2030.0,0.0,1483.0,611.0,False,8050.0,0,B,P,1,0,0,0,0,0,0,Alrakan,Aivering,2
3439,Earth,False,TRAPPIST-1e,18.0,622.0,53.0,8.0,47.0,39.0,False,769.0,0,G,S,0,0,1,0,0,0,0,Marvey,Delangleton,3
4198,Europa,False,TRAPPIST-1e,50.0,13.0,239.0,0.0,161.0,2355.0,False,2768.0,0,A,S,1,0,0,0,0,0,0,Wasaton,Fairdised,2
3942,Mars,False,55 Cancri e,37.0,326.0,0.0,455.0,2.0,0.0,True,783.0,0,D,P,1,0,0,0,0,0,0,Aarjel,Jaff,4
6944,Mars,False,TRAPPIST-1e,55.0,1236.0,0.0,52.0,0.0,0.0,False,1288.0,0,F,P,0,0,0,0,0,1,0,Melios,Letty,3
910,Earth,False,TRAPPIST-1e,45.0,0.0,1.0,13.0,0.0,873.0,False,887.0,0,G,S,1,0,0,0,0,0,0,Wen,Woodwin,2
2396,Earth,False,TRAPPIST-1e,42.0,10.0,303.0,12.0,0.0,478.0,True,803.0,0,F,S,0,1,0,0,0,0,0,Berta,Sweeton,4
4947,Earth,False,TRAPPIST-1e,25.0,662.0,34.0,0.0,79.0,148.0,True,923.0,0,F,P,0,0,0,1,0,0,0,Weney,Hineyley,4
1881,Europa,False,TRAPPIST-1e,31.0,0.0,0.0,0.0,0.0,0.0,False,0.0,1,B,P,1,0,0,0,0,0,0,Aldibah,Contery,4
5207,Mars,False,TRAPPIST-1e,60.0,51.0,10.0,754.0,1412.0,137.0,False,2364.0,0,F,P,0,0,0,1,0,0,0,Chonk,Potie,5
6069,Mars,True,TRAPPIST-1e,51.0,0.0,0.0,0.0,0.0,0.0,True,0.0,1,F,S,0,0,0,0,1,0,0,Eang,Potie,5
3907,Europa,True,55 Cancri e,33.0,0.0,0.0,0.0,0.0,0.0,False,0.0,1,B,S,1,0,0,0,0,0,0,Wezno,Foraud,7
8692,Europa,False,TRAPPIST-1e,44.0,126.0,4688.0,0.0,0.0,12.0,False,4826.0,0,E,S,0,0,1,0,0,0,0,Propsh,Hontichre,6
1173,Earth,False,PSO J318.5-22,30.0,585.0,13.0,122.0,40.0,105.0,True,865.0,0,E,P,1,0,0,0,0,0,0,Guye,Klindsey,6
2994,Mars,False,TRAPPIST-1e,22.0,2646.0,0.0,599.0,117.0,0.0,False,3362.0,0,D,P,1,0,0,0,0,0,0,Mon,Lapie,3
2931,Earth,False,55 Cancri e,28.0,2840.0,0.0,0.0,0.0,0.0,True,2840.0,0,F,S,0,1,0,0,0,0,0,Therie,Saley,6
1027,Mars,False,TRAPPIST-1e,23.0,1862.0,59.0,18.0,192.0,0.0,True,2131.0,0,D,P,1,0,0,0,0,0,0,Beass,Winie,6
5663,Earth,True,TRAPPIST-1e,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,1,G,P,0,0,0,1,0,0,0,Dawne,Hanner,12
8140,Europa,True,PSO J318.5-22,35.0,0.0,0.0,0.0,0.0,0.0,True,0.0,1,C,S,0,1,0,0,0,0,0,Bahoton,Alvesssidy,0
2171,Earth,False,TRAPPIST-1e,39.0,0.0,454.0,0.0,454.0,0.0,True,908.0,0,G,S,0,1,0,0,0,0,0,Ronia,Gainebergan,10
3453,Earth,True,PSO J318.5-22,2.0,0.0,0.0,0.0,0.0,0.0,False,0.0,1,G,P,0,0,1,0,0,0,0,Jasony,Hubbarton,8
7887,Earth,False,TRAPPIST-1e,19.0,0.0,168.0,481.0,0.0,0.0,False,649.0,0,F,S,0,0,0,0,0,1,0,Fanna,Mosepherry,4
443,Earth,False,TRAPPIST-1e,36.0,0.0,0.0,38.0,9.0,943.0,True,990.0,0,E,P,1,0,0,0,0,0,0,Danie,Gilesonston,4
3944,Europa,True,55 Cancri e,28.0,0.0,0.0,0.0,0.0,0.0,False,0.0,1,C,S,1,0,0,0,0,0,0,Naosura,Siccertful,2
84,Earth,False,TRAPPIST-1e,27.0,1.0,697.0,31.0,188.0,0.0,False,917.0,0,F,S,1,0,0,0,0,0,0,Tinez,Yorkland,11
5977,Earth,True,PSO J318.5-22,38.0,0.0,0.0,0.0,0.0,0.0,True,0.0,1,G,S,0,0,0,1,0,0,0,Scotty,Avidson,4
6632,Europa,True,TRAPPIST-1e,22.0,0.0,0.0,0.0,0.0,0.0,False,0.0,1,B,S,1,0,0,0,0,0,0,Bellus,Obeaded,3
729,Earth,False,TRAPPIST-1e,23.0,0.0,715.0,0.0,170.0,0.0,False,885.0,0,G,S,1,0,0,0,0,0,0,Sanney,Mclardson,11
8024,Mars,True,TRAPPIST-1e,59.0,0.0,0.0,0.0,0.0,0.0,True,0.0,1,E,S,0,1,0,0,0,0,0,Gramus,Wist,3
6078,Mars,False,TRAPPIST-1e,34.0,801.0,0.0,246.0,1.0,0.0,False,1048.0,0,E,P,0,1,0,0,0,0,0,Unchre,Panie,5
6949,Europa,True,TRAPPIST-1e,26.0,0.0,0.0,0.0,0.0,0.0,True,0.0,1,E,P,0,1,0,0,0,0,0,Neutrin,Mirinanty,4
5998,Europa,False,55 Cancri e,33.0,49.0,13342.0,241.08031088082902,1885.0,6985.0,True,22502.08031088083,0,C,S,1,0,0,0,0,0,0,Achira,Unhaftimle,0
7707,Earth,True,TRAPPIST-1e,31.0,0.0,0.0,0.0,0.0,0.0,True,0.0,1,G,S,0,0,0,0,1,0,0,Nancey,Pooles,7
8382,Earth,False,TRAPPIST-1e,4.0,0.0,0.0,0.0,0.0,0.0,False,0.0,1,G,P,0,0,0,0,1,0,0,Chery,Wilderssen,5
1974,Earth,True,TRAPPIST-1e,18.0,0.0,0.0,0.0,0.0,0.0,True,0.0,1,G,P,0,1,0,0,0,0,0,Ernice,Joynewtonks,3
6392,Europa,False,TRAPPIST-1e,25.0,0.0,0.0,0.0,0.0,0.0,False,0.0,1,B,P,1,0,0,0,0,0,0,Aldibi,Frablerly,2
1209,Earth,False,TRAPPIST-1e,24.0,621.0,0.0,0.0,0.0,0.0,True,621.0,0,G,P,1,0,0,0,0,0,0,Nance,Flemaney,9
6256,Earth,True,TRAPPIST-1e,15.0,0.0,0.0,0.0,0.0,0.0,False,0.0,1,G,P,0,0,0,1,0,0,0,Gwendy,Lynnerett,8
7585,Earth,False,PSO J318.5-22,19.0,150.0,605.0,0.0,0.0,1.0,True,756.0,0,F,S,0,0,0,0,0,1,0,Stevey,Evedorsen,3
281,Earth,False,PSO J318.5-22,60.0,7.0,540.0,1.0,0.0,4.0,False,552.0,0,F,P,1,0,0,0,0,0,0,Briney,Mckinsond,10
7449,Europa,True,55 Cancri e,33.0,0.0,0.0,0.0,0.0,0.0,False,0.0,1,B,P,1,0,0,0,0,0,0,Hadlam,Cattyried,6
1939,Europa,False,TRAPPIST-1e,23.0,9.0,4081.0,0.0,0.0,16.0,False,4106.0,0,D,S,1,0,0,0,0,0,0,Mergas,Alaring,7
671,Europa,True,TRAPPIST-1e,33.0,0.0,0.0,0.0,0.0,0.0,True,0.0,1,D,S,1,0,0,0,0,0,0,Menkibi,Voliat,5
2949,Earth,True,TRAPPIST-1e,9.0,0.0,0.0,0.0,0.0,0.0,False,0.0,1,G,S,0,1,0,0,0,0,0,Violan,Litthews,16
1975,Mars,False,TRAPPIST-1e,24.0,600.0,593.0,1404.0,0.0,1.0,True,2598.0,0,F,P,0,1,0,0,0,0,0,Beals,Blan,5
5524,Earth,False,TRAPPIST-1e,51.0,201.0,574.0,40.0,0.0,11.0,False,826.0,0,F,P,0,0,0,0,1,0,0,Ryanne,Cochrisons,7
5304,Earth,False,TRAPPIST-1e,31.0,13.0,0.0,0.0,679.0,0.0,False,692.0,0,F,S,0,0,0,1,0,0,0,Karia,Wolferguson,8
534,Europa,True,55 Cancri e,33.0,0.0,0.0,0.0,0.0,0.0,False,0.0,1,D,S,1,0,0,0,0,0,0,Pentard,Baciffhaut,2
7852,Earth,True,PSO J318.5-22,25.0,0.0,0.0,0.0,0.0,0.0,True,0.0,1,G,P,0,0,0,0,1,0,0,Craine,Carpentley,7
2048,Earth,True,TRAPPIST-1e,43.0,0.0,0.0,0.0,0.0,0.0,True,0.0,1,G,S,0,1,0,0,0,0,0,Danie,Blacks,7
539,Europa,True,TRAPPIST-1e,42.0,0.0,0.0,0.0,0.0,0.0,False,0.0,1,C,P,1,0,0,0,0,0,0,Bahoton,Ousious,11
4245,Earth,True,TRAPPIST-1e,16.0,0.0,0.0,0.0,0.0,0.0,True,0.0,1,G,S,0,0,1,0,0,0,0,Jacque,Cleman,3
1554,Earth,True,55 Cancri e,28.0,0.0,0.0,0.0,0.0,0.0,True,0.0,1,G,S,1,0,0,0,0,0,0,Walla,Hodes,7
1715,Earth,False,55 Cancri e,16.0,124.72881355932203,231.0,569.0,2.0,0.0,True,926.728813559322,0,F,S,0,1,0,0,0,0,0,Mollen,Lewintos,5
7514,Earth,False,TRAPPIST-1e,51.0,172.0,350.0,0.0,16.0,1005.0,False,1543.0,0,F,S,0,0,0,0,0,1,0,Therie,Maldon,2
1551,Earth,False,TRAPPIST-1e,34.0,0.0,0.0,885.0,0.0,0.0,True,885.0,0,G,P,1,0,0,0,0,0,0,Marily,Monroellynn,9
8088,Mars,True,TRAPPIST-1e,22.0,0.0,0.0,0.0,0.0,0.0,False,0.0,1,F,S,0,0,0,0,0,1,0,Pech,Mille,9
410,Earth,False,TRAPPIST-1e,24.0,757.0,0.0,0.0,32.0,0.0,False,789.0,0,E,P,1,0,0,0,0,0,0,Elara,Hoppernardy,7
7069,Earth,False,TRAPPIST-1e,24.0,0.0,0.0,643.0,167.0,0.0,True,810.0,0,G,S,0,0,0,0,1,0,0,Bara,Mcclayton,3
1362,Earth,False,TRAPPIST-1e,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,1,G,P,1,0,0,0,0,0,0,Hughan,Cartez,14
8651,Earth,False,TRAPPIST-1e,8.0,0.0,0.0,0.0,0.0,0.0,False,0.0,1,G,P,0,0,0,0,1,0,0,Hard,Hinglendez,13
7286,Mars,True,TRAPPIST-1e,29.0,0.0,0.0,0.0,0.0,0.0,False,0.0,1,F,S,0,0,0,0,1,0,0,Pold,Casty,5
269,Europa,True,TRAPPIST-1e,50.0,0.0,0.0,0.0,0.0,0.0,True,0.0,1,B,S,1,0,0,0,0,0,0,Phonons,Roforhauge,3
661,Mars,True,TRAPPIST-1e,54.0,0.0,0.0,0.0,0.0,0.0,True,0.0,1,F,S,1,0,0,0,0,0,0,Yapich,Start,5
7536,Europa,True,TRAPPIST-1e,65.0,0.0,0.0,0.0,0.0,0.0,False,0.0,1,B,P,1,0,0,0,0,0,0,Wimplas,Sersocatic,2
5605,Earth,False,TRAPPIST-1e,38.0,0.0,784.0,0.0,0.0,0.0,False,784.0,0,G,P,0,0,0,1,0,0,0,Ebonya,Duranks,3
7922,Europa,False,TRAPPIST-1e,26.0,1.0,5610.0,0.0,5.0,119.0,False,5735.0,0,C,S,0,1,0,0,0,0,0,Minopus,Bealvewd,5
774,Mars,False,TRAPPIST-1e,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,1,F,S,1,0,0,0,0,0,0,Phams,Nutte,6
3220,Earth,True,TRAPPIST-1e,64.0,0.0,0.0,0.0,0.0,0.0,True,0.0,1,G,S,0,1,0,0,0,0,0,Kayne,Rivanseney,5
6196,Mars,False,TRAPPIST-1e,61.0,1143.0,0.0,580.0,0.0,0.0,False,1723.0,0,D,S,1,0,0,0,0,0,0,Llat,Flate,7
2570,Mars,False,55 Cancri e,23.0,253.0,0.0,0.0,888.0,0.0,True,1141.0,0,F,P,0,1,0,0,0,0,0,Guink,Corte,2
2972,Earth,False,TRAPPIST-1e,23.0,0.0,1573.0,0.0,36.0,0.0,False,1609.0,0,E,S,1,0,0,0,0,0,0,Inerry,Haydenzier,11
2685,Earth,False,TRAPPIST-1e,42.0,173.0,656.0,0.0,0.0,23.0,True,852.0,0,G,S,0,1,0,0,0,0,0,Andyn,Brenney,7
8583,Earth,True,TRAPPIST-1e,36.0,0.0,0.0,0.0,0.0,0.0,False,0.0,1,G,P,0,0,0,0,1,0,0,Luzel,Lopelases,10
6049,Europa,False,55 Cancri e,34.0,0.0,618.0,0.0,0.0,10888.0,False,11506.0,0,A,S,1,0,0,0,0,0,0,Arino,Slable,5
6134,Europa,True,TRAPPIST-1e,21.0,0.0,0.0,0.0,0.0,0.0,False,0.0,1,B,S,1,0,0,0,0,0,0,Mahamak,Steary,3
3156,Earth,False,TRAPPIST-1e,11.0,0.0,0.0,0.0,0.0,0.0,False,0.0,1,G,S,0,1,0,0,0,0,0,Elicia,Bakerson,7
8386,Mars,False,TRAPPIST-1e,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,1,F,S,0,0,0,0,0,1,0,Tornes,Grean,7
8599,Earth,False,TRAPPIST-1e,31.0,459.0,194.0,0.0,5.0,125.0,False,783.0,0,G,P,0,0,0,0,1,0,0,Hollie,Tranciams,10
8525,Earth,False,TRAPPIST-1e,21.0,153.478672985782,0.0,496.0,430.0,0.0,True,1079.478672985782,0,F,P,0,0,0,0,0,0,1,Gera,Frazie,5
4891,Earth,False,TRAPPIST-1e,25.0,10.0,0.0,908.0,5.0,0.0,True,923.0,0,F,P,0,0,0,1,0,0,0,Nathy,Pottley,2
2843,Earth,True,TRAPPIST-1e,22.0,0.0,0.0,0.0,0.0,0.0,True,0.0,1,G,S,0,1,0,0,0,0,0,France,Dicksons,6
7102,Mars,False,TRAPPIST-1e,18.0,3591.0,0.0,158.0,0.0,120.0,False,3869.0,0,E,P,0,1,0,0,0,0,0,Gamuls,Sune,2
7213,Earth,False,TRAPPIST-1e,23.0,40.0,4.0,9.0,318.0,1413.0,True,1784.0,0,G,P,0,0,0,0,1,0,0,Etha,Simmonders,5
2235,Earth,False,TRAPPIST-1e,46.0,0.0,557.0,0.0,287.0,781.0,False,1625.0,0,E,S,1,0,0,0,0,0,0,Deaney,Handertiz,9
7660,Earth,True,TRAPPIST-1e,38.0,0.0,0.0,0.0,0.0,0.0,False,0.0,1,G,S,0,0,0,0,1,0,0,Ryanne,Boyers,6
8539,Earth,False,TRAPPIST-1e,64.0,37.0,1585.0,234.0,0.0,18.0,False,1874.0,0,G,P,0,0,0,0,1,0,0,Gwendy,Malliamsey,6
7888,Earth,True,TRAPPIST-1e,20.0,0.0,0.0,0.0,0.0,0.0,False,0.0,1,G,S,0,0,0,0,1,0,0,Doryn,Mosepherry,4
4185,Europa,False,TRAPPIST-1e,28.0,0.0,1883.0,0.0,1.0,4560.0,False,6444.0,0,A,S,1,0,0,0,0,0,0,Gemmark,Diabysid,4
322,Earth,False,PSO J318.5-22,26.0,148.0,0.0,453.0,0.0,88.0,True,689.0,0,F,S,1,0,0,0,0,0,0,Celine,Popez,4
2602,Earth,True,TRAPPIST-1e,31.0,0.0,0.0,0.0,0.0,0.0,True,0.0,1,G,P,0,1,0,0,0,0,0,Idave,Carverson,3
7767,Earth,True,TRAPPIST-1e,18.0,0.0,0.0,0.0,0.0,0.0,True,0.0,1,G,S,0,0,0,0,1,0,0,Bony,Mathison,4
3090,Mars,False,TRAPPIST-1e,42.0,1633.0,0.0,29.0,4.0,102.0,True,1768.0,0,F,P,0,0,1,0,0,0,0,Hits,Sin,4
3429,Europa,True,55 Cancri e,30.0,0.0,0.0,0.0,0.0,0.0,False,0.0,1,C,P,1,0,0,0,0,0,0,Dabiton,Tronsive,5
2913,Mars,False,TRAPPIST-1e,21.0,1507.0,47.5,3.0,2.0,1196.0,True,2755.5,0,D,P,1,0,0,0,0,0,0,Pech,Banie,2
3449,Europa,True,55 Cancri e,39.0,0.0,0.0,0.0,0.0,0.0,False,0.0,1,C,S,1,0,0,0,0,0,0,Zosmark,Trattle,4
5821,Earth,False,55 Cancri e,22.0,0.0,0.0,1.0,575.0,0.0,True,576.0,0,F,S,0,0,0,1,0,0,0,Bonyan,Hineyley,4
8276,Earth,True,TRAPPIST-1e,19.0,0.0,0.0,0.0,0.0,0.0,False,0.0,1,G,P,0,0,0,0,1,0,0,Jeron,Mcinton,7
7711,Mars,True,TRAPPIST-1e,1.0,0.0,0.0,0.0,0.0,0.0,False,0.0,1,F,S,0,0,0,0,0,1,0,Crunde,Mille,9
5933,Europa,False,55 Cancri e,46.0,0.0,8943.0,0.0,0.0,159.0,True,9102.0,0,C,P,1,0,0,0,0,0,0,Merops,Femoused,3
34,Mars,False,TRAPPIST-1e,2.0,0.0,0.0,0.0,0.0,0.0,False,0.0,1,F,P,1,0,0,0,0,0,0,Cinets,Datie,4
7905,Europa,True,55 Cancri e,46.0,0.0,0.0,0.0,0.0,0.0,True,0.0,1,B,P,1,0,0,0,0,0,0,Phernar,Haftical,2
2179,Earth,False,TRAPPIST-1e,21.0,556.0,0.0,20.0,1589.0,0.0,True,2165.0,0,F,S,0,1,0,0,0,0,0,Cellex,Mccarry,5
7876,Earth,True,TRAPPIST-1e,15.0,0.0,0.0,0.0,0.0,0.0,False,0.0,1,G,S,0,0,0,0,1,0,0,Kimmy,Hurles,6
7792,Mars,False,55 Cancri e,25.0,149.0,0.0,194.0,731.0,0.0,False,1074.0,0,F,P,0,0,0,0,0,1,0,Hark,Ropie,6
8367,Europa,False,TRAPPIST-1e,57.0,0.0,13.0,0.0,52.0,11325.0,False,11390.0,0,B,S,0,1,0,0,0,0,0,Sterfik,Hetforhaft,6
4576,Mars,False,TRAPPIST-1e,36.0,108.0,0.0,941.0,861.0,0.0,True,1910.0,0,F,S,0,0,0,1,0,0,0,Cine,Gene,8
2385,Earth,False,TRAPPIST-1e,2.0,0.0,0.0,0.0,0.0,0.0,False,0.0,1,G,P,0,1,0,0,0,0,0,Ireene,Loway,12
2578,Earth,False,TRAPPIST-1e,31.0,91.0,756.0,0.0,0.0,12.0,True,859.0,0,E,P,1,0,0,0,0,0,0,Sony,Reynoldez,4
6933,Europa,False,TRAPPIST-1e,58.0,0.0,1386.0,2.0,128.0,2577.0,False,4093.0,0,C,S,1,0,0,0,0,0,0,Auvam,Openduave,10
7040,Mars,False,TRAPPIST-1e,27.0,30.0,0.0,910.0,0.0,0.0,False,940.0,0,F,P,0,0,0,0,0,1,0,Beals,Cola,3
2318,Earth,False,TRAPPIST-1e,22.0,272.0,44.0,0.0,1064.0,418.0,True,1798.0,0,G,S,0,1,0,0,0,0,0,Curtle,Hoppernardy,7
7760,Earth,False,TRAPPIST-1e,34.0,0.0,0.0,880.0,22.0,0.0,True,902.0,0,F,P,0,0,0,0,0,1,0,Carma,Rocholton,3
7054,Earth,False,55 Cancri e,4.0,0.0,0.0,0.0,0.0,0.0,False,0.0,1,E,S,0,1,0,0,0,0,0,Ianley,Santin,7
5435,Earth,False,TRAPPIST-1e,22.0,104.0,511.0,254.0,425.0,4.0,False,1298.0,0,F,P,0,0,0,0,1,0,0,Violan,Clemondsey,12
3769,Earth,False,TRAPPIST-1e,2.0,0.0,0.0,0.0,0.0,0.0,False,0.0,1,G,S,0,0,1,0,0,0,0,Evaley,Flowensley,8
8006,Earth,True,PSO J318.5-22,19.0,0.0,0.0,0.0,0.0,0.0,True,0.0,1,G,S,0,0,0,0,1,0,0,Denny,Russon,5
7005,Earth,False,TRAPPIST-1e,23.0,509.0,0.0,193.0,0.0,2.0,True,704.0,0,G,P,0,0,0,0,1,0,0,Armene,Sykess,6
861,Mars,True,TRAPPIST-1e,11.0,0.0,0.0,0.0,0.0,0.0,False,0.0,1,F,P,1,0,0,0,0,0,0,Varkes,Kraie,5
8476,Europa,True,TRAPPIST-1e,55.0,0.0,0.0,0.0,0.0,0.0,False,0.0,1,B,P,1,0,0,0,0,0,0,Sitron,Statch,2
6688,Earth,False,PSO J318.5-22,23.0,64.0,4.0,0.0,1125.0,154.51933701657458,True,1347.5193370165746,0,F,P,0,0,0,0,1,0,0,Benny,Mayson,5
7661,Earth,False,TRAPPIST-1e,46.0,0.0,0.0,594.0,154.0,0.0,True,748.0,0,F,P,0,0,0,0,0,1,0,Dandy,Beckerson,5
1189,Europa,False,55 Cancri e,43.0,1365.0,3106.0,0.0,50.0,2313.0,True,6834.0,0,C,P,1,0,0,0,0,0,0,Brafirk,Healted,5
3240,Earth,False,PSO J318.5-22,62.0,3.0,0.0,2908.0,0.0,0.0,False,2911.0,0,F,P,0,0,1,0,0,0,0,Tonnie,Kennetty,4
6719,Europa,False,TRAPPIST-1e,20.0,1040.0,2487.0,0.0,174.0,182.0,True,3883.0,0,D,S,1,0,0,0,0,0,0,Antinon,Inging,0
6756,Europa,False,55 Cancri e,44.0,0.0,4322.0,3.0,153.0,52.0,False,4530.0,0,B,P,1,0,0,0,0,0,0,Raston,Dightent,6
811,Earth,False,TRAPPIST-1e,11.0,0.0,0.0,0.0,0.0,0.0,False,0.0,1,G,S,1,0,0,0,0,0,0,Lynez,Walkerez,3
256,Earth,False,TRAPPIST-1e,22.0,146.0,654.0,1.0,0.0,2.0,False,803.0,0,F,P,1,0,0,0,0,0,0,Roydo,Santin,7
7667,Earth,False,PSO J318.5-22,18.0,0.0,220.0,4.0,0.0,532.0,True,756.0,0,F,S,0,0,0,0,0,1,0,Jaimez,Fowlesterez,12
2703,Earth,False,55 Cancri e,27.0,688.0,307.0,779.0,0.0,19.0,True,1793.0,0,G,P,0,1,0,0,0,0,0,Verek,Beasleyes,4
3768,Earth,True,PSO J318.5-22,29.0,0.0,0.0,0.0,0.0,0.0,True,0.0,1,G,P,0,0,1,0,0,0,0,Benry,Patthews,8
4407,Europa,False,TRAPPIST-1e,63.0,0.0,4579.0,1.0,1006.0,2084.0,True,7670.0,0,C,S,1,0,0,0,0,0,0,Zaviton,Iniouser,4
